,id,age,education,marital_status,income,childrenhome,dt_customer,recency,wine_products,fruit_products,meat_products,fish_products,sweet_products,gold_products,total_products,deal_purchases,web_purchases,catalog_purchases,store_purchases,total_purchases,web_visits_permonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,total_cmp,complain,response
656,2564,71,Graduation,Together,61278.0,1,2014-01-04,87,111,3,28,2,6,15,165,2,3,1,4,8,6,0,0,0,0,0,0,0,0
657,946,66,2n Cycle,Together,26490.0,0,2012-09-22,92,45,47,52,21,20,25,210,2,3,1,5,9,6,0,0,0,0,0,0,0,0
658,3867,77,PhD,Together,73059.0,1,2013-08-31,36,410,112,420,0,82,71,1095,1,9,3,13,25,4,0,0,0,0,0,0,0,0
659,6940,58,PhD,Single,46734.0,3,2013-10-21,86,100,1,39,6,1,76,223,4,3,2,3,8,6,1,0,0,0,0,1,0,0
660,55,61,Graduation,Together,56253.0,1,2012-12-07,83,509,0,65,7,11,5,597,4,7,2,9,18,6,0,0,0,0,0,0,0,0
661,7093,39,Graduation,Married,19986.0,1,2013-11-14,74,3,6,5,0,2,6,22,1,0,0,3,3,7,0,0,0,0,0,0,0,0
662,5084,49,Graduation,Widow,58330.0,1,2013-12-25,87,445,53,213,104,98,151,1064,1,6,4,13,23,4,0,0,0,0,0,0,0,0
663,1777,44,Basic,Married,25965.0,0,2012-09-07,29,2,2,11,41,7,11,74,1,2,0,3,5,8,0,0,0,0,0,0,0,0
664,8162,68,Master,Together,14661.0,0,2013-01-01,88,4,1,11,6,2,2,26,1,1,0,3,4,6,0,0,0,0,0,0,0,0
665,10826,65,Graduation,Married,18690.0,0,2012-12-28,77,6,1,7,23,4,19,60,1,1,1,2,4,8,0,0,0,0,0,0,0,0
666,8754,50,PhD,Together,45068.0,1,2013-05-16,25,14,0,3,0,0,3,20,1,1,0,2,3,7,0,0,0,0,0,0,0,0
667,1987,37,Basic,Single,21063.0,1,2013-09-25,34,1,10,11,19,3,15,59,2,2,0,3,5,6,0,0,0,0,0,0,0,0
668,11007,56,PhD,Married,29187.0,1,2013-05-09,43,26,0,6,0,0,2,34,1,1,0,3,4,8,0,0,0,0,0,0,0,0
669,7426,53,2n Cycle,Married,54690.0,2,2013-11-07,76,111,16,37,7,9,18,198,3,3,1,5,9,3,0,0,0,0,0,0,0,0
670,9153,60,PhD,Married,59304.0,1,2013-07-29,81,418,61,428,80,51,10,1048,3,7,8,10,25,5,0,0,0,0,0,0,0,0
671,10379,62,Master,Single,59247.0,2,2013-11-08,87,327,9,122,19,14,83,574,5,5,2,9,16,6,0,0,0,0,0,0,0,0
672,9204,54,Graduation,Widow,66731.0,1,2012-09-12,33,371,159,194,58,106,141,1029,4,4,3,6,13,3,0,0,0,0,0,0,0,0
673,3197,44,Graduation,Married,77353.0,1,2013-12-16,38,275,59,107,69,101,59,670,2,6,4,8,18,4,0,0,0,0,0,0,0,0
674,2920,49,PhD,Single,52614.0,1,2012-12-01,63,789,0,142,12,9,38,990,2,2,4,8,14,8,0,0,0,0,0,0,0,0
675,6961,50,Graduation,Married,26751.0,2,2014-05-22,26,1,1,5,0,3,1,11,1,1,0,2,3,8,0,0,0,0,0,0,0,0
676,4673,61,PhD,Married,81300.0,1,2012-10-30,17,1004,12,145,32,12,36,1241,3,10,3,5,18,5,0,0,0,1,0,1,0,1
677,9937,45,Graduation,Single,70337.0,0,2014-01-02,75,187,81,149,25,43,91,576,1,2,2,12,16,1,0,0,0,0,0,0,0,0
678,8779,39,2n Cycle,Married,36145.0,1,2013-06-16,13,56,4,76,17,1,18,172,4,4,1,3,8,9,1,0,0,0,0,1,0,1
679,9596,44,PhD,Single,65295.0,0,2013-12-23,19,365,32,117,34,110,6,664,1,3,3,13,19,2,0,0,0,0,0,0,0,0
680,2891,61,Graduation,Divorced,68118.0,1,2013-10-18,51,595,23,123,10,23,154,928,2,8,9,4,21,6,0,0,0,0,0,0,0,0
681,4910,57,Graduation,Divorced,68743.0,0,2012-08-30,81,1132,134,384,175,134,115,2074,1,11,5,13,29,7,0,0,0,0,0,0,0,0
682,75,42,2n Cycle,Together,41039.0,0,2013-07-25,32,34,11,137,179,61,45,467,1,8,1,5,14,8,0,0,0,0,0,0,0,0
683,10120,69,Graduation,Together,38946.0,1,2013-10-24,84,116,6,82,6,6,41,257,2,3,1,6,10,5,0,0,0,0,0,0,0,0
684,6327,57,Graduation,Together,65777.0,0,2013-12-19,87,565,32,435,28,32,54,1146,1,2,8,6,16,1,0,0,0,0,0,0,0,0
685,10142,48,PhD,Divorced,66476.0,1,2013-03-07,99,372,18,126,47,48,78,689,2,5,2,11,18,4,0,0,0,0,0,0,0,0
686,9826,52,PhD,Single,86857.0,0,2012-09-12,96,899,102,838,133,102,40,2114,1,5,6,10,21,2,0,0,0,0,0,0,0,1
687,1501,42,PhD,Married,160803.0,0,2012-08-04,21,55,16,1622,17,3,4,1717,15,0,28,1,29,0,0,0,0,0,0,0,0,0
688,10767,35,PhD,Together,77845.0,0,2014-05-16,40,760,40,480,0,40,26,1346,1,3,5,12,20,1,0,0,1,1,0,2,0,0
689,7279,55,PhD,Together,69476.0,0,2013-09-30,3,260,86,559,63,9,67,1044,1,4,6,4,14,2,0,0,0,0,0,0,0,0
690,7230,64,PhD,Divorced,50611.0,1,2012-10-04,98,459,0,24,6,0,4,493,6,4,5,7,16,6,0,1,0,0,0,1,0,1
691,143,54,Graduation,Single,61209.0,0,2013-08-25,73,466,0,224,119,49,99,957,1,5,3,4,12,2,0,0,0,0,0,0,0,0
692,450,66,Master,Together,42315.0,1,2013-07-12,90,67,15,80,17,11,80,270,3,1,4,4,9,3,0,0,0,0,0,0,0,0
693,9316,72,Basic,Together,13084.0,0,2013-11-02,29,2,0,7,3,7,10,29,1,1,0,3,4,6,0,0,0,0,0,0,0,0
694,6379,75,Master,Widow,47570.0,2,2013-05-29,3,67,1,20,0,2,31,121,3,2,2,2,6,7,0,0,0,0,0,0,0,1
695,9239,63,Master,Married,61923.0,2,2013-07-26,94,92,4,18,3,3,6,126,1,2,1,4,7,3,0,0,0,0,0,0,0,0
696,8315,29,Graduation,Single,34824.0,0,2014-03-26,65,4,2,11,2,0,4,23,1,1,0,2,3,6,0,0,0,0,0,0,0,0
697,2868,75,PhD,Single,26518.0,2,2013-04-08,33,20,1,28,3,3,2,57,3,2,0,3,5,8,0,0,0,0,0,0,0,1
698,10888,63,Graduation,Single,45938.0,0,2013-11-03,46,273,11,178,62,83,29,636,2,8,4,6,18,6,0,0,0,0,0,0,0,0
699,1277,64,Graduation,Together,78468.0,0,2014-04-09,29,434,22,388,104,22,34,1004,1,10,7,10,27,4,0,0,0,1,0,1,0,0
700,9977,51,Graduation,Divorced,78901.0,1,2013-09-17,99,321,11,309,33,26,34,734,3,9,3,5,17,4,0,0,0,0,0,0,0,0
701,10196,46,Graduation,Married,71427.0,2,2014-03-12,26,212,123,177,15,64,23,614,2,8,2,8,18,4,0,0,0,0,0,0,0,0
702,6384,46,Graduation,Divorced,71022.0,1,2014-02-11,30,909,12,278,0,12,242,1453,3,5,2,11,18,8,1,0,0,0,0,1,0,0
703,8029,36,Master,Single,90247.0,0,2014-04-29,27,1184,32,352,21,16,16,1621,1,3,4,7,14,1,0,1,1,1,0,3,0,1
704,968,56,Master,Divorced,41335.0,1,2013-12-26,24,112,19,21,16,14,5,187,3,4,1,4,9,7,0,0,0,0,0,0,0,0
705,6988,38,Graduation,Married,71952.0,1,2013-01-10,93,656,80,455,52,107,93,1443,2,8,4,8,20,4,1,0,1,0,0,2,0,0
706,4472,54,PhD,Divorced,35682.0,1,2014-06-27,34,23,0,8,6,2,18,57,1,1,1,3,5,2,0,0,0,0,0,0,0,0
707,6991,73,Graduation,Divorced,43185.0,1,2013-04-10,88,537,6,42,16,6,30,637,2,9,3,6,18,8,0,0,0,0,0,0,0,0
708,3336,76,PhD,Together,66375.0,1,2013-11-21,96,712,0,45,0,0,191,948,3,2,4,5,11,7,1,0,0,0,0,1,0,0
709,4301,53,Master,Married,35178.0,1,2013-01-10,10,23,1,13,2,2,18,59,1,1,1,2,4,7,1,0,0,0,0,1,0,1
710,1940,38,Graduation,Married,25252.0,1,2013-07-12,26,1,3,4,2,2,6,18,1,1,0,2,3,8,0,0,0,0,0,0,0,0
711,1272,59,Master,Single,55250.0,1,2012-10-21,49,664,58,83,32,0,66,903,4,7,5,10,22,5,0,0,0,0,0,0,0,0
712,1388,49,Graduation,Single,33249.0,1,2013-02-20,11,6,10,21,19,14,42,112,2,2,1,3,6,6,0,0,0,0,0,0,0,0
713,1044,71,Graduation,Together,58398.0,0,2013-05-14,44,299,5,201,21,21,49,596,3,5,4,8,17,4,0,0,0,0,0,0,0,0
714,6969,42,Graduation,Together,50272.0,1,2013-08-07,75,99,13,66,43,8,4,233,3,4,1,5,10,7,0,0,0,0,0,0,0,0
715,10479,49,PhD,Married,76618.0,0,2012-12-07,64,749,40,294,121,160,147,1511,1,3,2,5,10,1,0,0,0,0,0,0,0,0
716,3619,64,2n Cycle,Divorced,87305.0,0,2012-09-23,19,345,25,501,63,138,80,1152,1,5,3,8,16,2,0,0,1,0,0,1,0,1
717,1715,46,Graduation,Together,25851.0,1,2013-02-11,45,9,4,18,7,5,5,48,2,2,0,3,5,7,0,0,0,0,0,0,0,0
718,10159,54,Graduation,Divorced,58710.0,1,2013-03-31,77,440,81,368,0,122,174,1185,6,11,5,9,25,6,0,0,0,0,0,0,0,0
719,1463,66,Graduation,Single,45160.0,2,2014-03-29,9,8,2,5,3,0,3,21,1,1,0,2,3,7,0,0,0,0,0,0,0,0
720,5114,59,Master,Married,74806.0,1,2012-12-19,1,670,9,249,0,28,9,965,2,5,4,5,14,4,0,0,0,0,0,0,0,0
721,4990,70,Graduation,Married,59111.0,0,2013-05-02,90,524,0,134,28,28,155,869,1,11,1,8,20,7,0,0,0,0,0,0,0,0
722,4329,40,PhD,Married,18988.0,1,2014-05-23,43,6,0,6,2,1,1,16,2,1,0,3,4,7,0,0,0,0,0,0,0,0
723,10936,59,Graduation,Married,72190.0,0,2013-02-13,79,597,166,597,172,166,249,1947,1,5,6,4,15,3,0,0,0,0,0,0,0,0
724,4692,48,Graduation,Married,7500.0,1,2012-08-01,19,7,0,12,13,7,32,71,5,4,1,2,7,9,1,0,0,0,0,1,0,1
725,7212,58,Graduation,Married,44794.0,1,2014-06-08,99,54,0,7,0,0,4,65,1,2,0,3,5,6,0,0,0,0,0,0,0,0
726,6086,69,Graduation,Married,80395.0,0,2013-11-23,62,445,25,706,80,76,48,1380,1,6,5,12,23,2,0,0,0,1,0,1,0,0
727,437,48,Master,Divorced,75012.0,0,2014-01-25,41,294,142,218,164,58,151,1027,1,3,8,11,22,1,0,0,0,0,0,0,0,0
728,11171,59,Master,Married,56962.0,3,2013-10-11,60,292,3,77,10,3,26,411,7,6,3,5,14,7,0,0,0,0,0,0,0,0
729,11101,33,Graduation,Together,89891.0,0,2013-04-15,17,412,22,132,59,28,183,836,1,11,6,8,25,4,0,0,1,0,0,1,0,0
730,5329,75,PhD,Divorced,35946.0,2,2013-09-27,24,8,0,3,0,0,0,11,1,0,0,3,3,5,0,0,0,0,0,0,0,0
731,610,71,PhD,Together,53593.0,2,2012-08-07,60,349,4,78,6,0,43,480,8,7,2,6,15,8,0,0,0,0,0,0,0,0
732,9384,46,Graduation,Married,66373.0,2,2013-06-12,57,328,9,124,12,24,109,606,7,4,2,10,16,3,0,0,0,0,0,0,0,0
733,5956,76,PhD,Divorced,45072.0,3,2013-10-16,74,144,2,99,7,2,30,284,5,6,1,4,11,8,0,0,0,0,0,0,0,0
734,10430,51,Graduation,Divorced,89694.0,2,2013-10-09,22,1126,28,211,37,28,42,1472,3,4,3,4,11,5,0,1,1,1,0,3,0,0
735,7875,75,Graduation,Married,72025.0,0,2014-04-29,46,967,0,617,43,50,0,1677,1,4,8,13,25,2,0,1,1,1,0,3,0,1
736,7072,51,Graduation,Married,67432.0,1,2013-03-29,69,432,79,341,177,136,170,1335,2,8,5,4,17,4,0,0,0,0,0,0,0,0
737,6255,72,Master,Together,70545.0,1,2014-06-03,29,138,39,63,55,18,21,334,1,4,1,7,12,2,0,0,0,0,0,0,0,0
738,6516,35,Basic,Married,17487.0,1,2013-03-18,37,0,0,1,7,4,6,18,1,1,0,2,3,7,0,0,0,0,0,0,0,0
739,5564,55,Graduation,Together,62882.0,1,2012-08-09,26,509,133,497,78,24,97,1338,2,7,5,6,18,4,0,0,0,0,0,0,0,0
740,5682,71,PhD,Single,64108.0,1,2013-03-23,8,948,10,86,13,21,21,1099,4,6,9,11,26,5,0,0,0,0,0,0,0,0
741,7458,68,Master,Together,34941.0,2,2013-03-06,26,39,2,25,4,3,24,97,2,3,0,3,6,8,0,0,0,0,0,0,0,0
742,5237,74,PhD,Single,48767.0,3,2014-01-01,79,28,1,21,3,0,10,63,3,2,1,3,6,5,0,0,0,0,0,0,0,0
743,7761,46,2n Cycle,Together,38702.0,1,2013-08-01,71,13,11,24,13,8,40,109,2,3,0,4,7,6,0,0,0,0,0,0,0,0
744,5278,60,Graduation,Married,82224.0,0,2014-01-25,83,307,26,360,138,31,40,902,1,6,9,5,20,3,0,0,0,1,0,1,0,0
745,3560,72,Graduation,Together,83844.0,0,2013-05-12,57,901,31,345,75,31,191,1574,1,4,4,11,19,1,0,0,1,0,0,1,0,0
746,7235,49,2n Cycle,Married,17003.0,1,2013-12-09,37,2,5,12,4,8,7,38,3,2,0,4,6,5,0,0,0,0,0,0,0,0
747,10548,29,Graduation,Single,71163.0,0,2014-03-09,30,283,17,372,138,106,44,960,1,3,8,12,23,1,0,0,0,0,0,0,0,0
748,2281,54,Graduation,Single,33697.0,1,2013-09-15,34,4,3,7,0,3,11,28,1,1,0,2,3,7,1,0,0,0,0,1,0,0
749,4073,70,2n Cycle,Married,63564.0,0,2014-01-29,0,769,80,252,15,34,65,1215,1,10,10,7,27,6,1,0,0,0,0,1,0,1
750,6974,52,PhD,Together,83443.0,0,2013-12-31,89,518,42,742,55,56,84,1497,1,6,10,5,21,2,0,0,0,0,0,0,0,0
751,7938,66,PhD,Together,51518.0,1,2013-10-03,92,350,8,66,17,4,4,449,2,3,2,10,15,3,0,0,0,0,0,0,0,0
752,7094,49,Graduation,Widow,58330.0,1,2013-12-25,87,445,53,213,104,98,151,1064,1,6,4,13,23,4,0,0,0,0,0,0,0,0
753,3667,55,Graduation,Married,80952.0,0,2013-02-28,20,778,178,689,41,27,44,1757,1,8,5,11,24,8,0,1,1,1,0,3,0,1
754,7723,45,Graduation,Together,75507.0,0,2014-05-02,56,709,93,374,104,80,80,1440,1,8,6,6,20,3,0,0,0,0,0,0,0,0
755,3870,46,2n Cycle,Together,63855.0,0,2013-02-09,28,359,35,314,93,116,89,1006,1,7,3,13,23,4,0,0,0,0,0,0,0,0
756,4012,52,PhD,Together,62220.0,1,2012-08-11,55,799,12,375,16,12,12,1226,5,7,6,5,18,6,0,0,0,0,0,0,0,1
757,5909,60,Graduation,Married,58512.0,1,2013-09-19,25,895,10,101,13,0,152,1171,5,3,4,8,15,8,0,0,0,0,0,0,0,0
758,10470,45,Master,Married,40662.0,1,2013-03-15,0,40,2,23,0,4,23,92,2,2,1,3,6,4,0,0,0,0,0,0,0,0
759,6488,65,PhD,Married,38829.0,1,2014-04-06,86,76,0,7,0,0,16,99,1,3,2,2,7,5,0,0,0,0,0,0,0,0
760,10270,43,2n Cycle,Married,35523.0,1,2013-10-03,8,11,5,22,12,5,11,66,2,3,0,3,6,7,0,0,0,0,0,0,0,0
761,6887,57,Graduation,Single,79146.0,2,2014-04-24,33,245,16,223,21,43,16,564,2,8,1,8,17,6,0,0,0,0,0,0,0,0
762,6406,36,Master,Married,78285.0,0,2013-10-28,13,647,107,391,175,67,40,1427,1,6,4,10,20,3,0,0,0,0,0,0,0,0
763,7573,46,PhD,Single,31626.0,1,2013-05-10,12,39,1,9,2,1,34,86,1,2,1,2,5,7,1,0,0,0,0,1,0,1
764,4508,72,Graduation,Single,75127.0,0,2014-05-22,92,203,35,305,46,17,227,833,1,2,11,5,18,1,0,0,0,0,0,0,0,0
765,221,69,Graduation,Married,48726.0,1,2013-04-27,90,138,3,38,4,0,59,242,3,3,2,4,9,6,0,0,0,0,0,0,0,0
766,5331,47,Graduation,Married,74985.0,0,2012-09-11,8,587,51,898,247,0,86,1869,1,3,6,7,16,2,0,0,0,0,0,0,0,0
767,1911,37,Graduation,Together,67430.0,0,2012-09-05,6,595,97,291,127,133,121,1364,1,11,5,12,28,6,0,0,0,0,0,0,0,0
768,20,59,2n Cycle,Married,46891.0,1,2013-09-01,91,43,12,23,29,15,61,183,1,2,1,4,7,4,0,0,0,0,0,0,0,0
769,8786,68,Master,Married,62058.0,1,2013-05-26,52,301,7,74,10,0,58,450,4,6,1,7,14,6,0,0,0,0,0,0,0,0
770,10582,45,Graduation,Married,72063.0,1,2013-07-03,3,180,32,348,76,32,90,758,2,5,2,12,19,2,0,0,0,0,0,0,0,0
771,1915,73,PhD,Married,78939.0,0,2013-12-12,57,794,115,243,150,0,205,1507,1,8,5,6,19,3,0,0,0,0,0,0,0,0
772,8897,59,Graduation,Single,42720.0,2,2013-04-24,9,392,5,91,28,26,112,654,8,7,3,7,17,8,0,0,0,0,0,0,0,1
773,2371,52,Graduation,Married,33622.0,2,2013-04-13,22,39,1,22,3,4,12,81,3,2,0,4,6,7,0,0,0,0,0,0,0,0
774,4303,67,PhD,Together,6835.0,1,2012-12-08,76,107,2,12,2,2,12,137,0,0,0,1,1,20,0,0,0,0,0,0,0,0
775,6825,71,Graduation,Together,41452.0,2,2013-03-06,86,13,0,3,0,0,0,16,1,1,0,2,3,7,0,0,0,0,0,0,0,0
776,1072,59,PhD,Single,40760.0,1,2013-08-30,64,70,0,17,0,0,6,93,2,2,1,3,6,6,0,0,0,0,0,0,0,0
777,4964,66,PhD,Together,74250.0,0,2014-01-26,90,680,11,392,75,0,0,1158,1,2,11,4,17,1,0,0,0,0,0,0,0,0
778,2461,69,Master,Single,51124.0,2,2013-12-18,79,26,1,11,0,1,4,43,2,1,0,3,4,3,0,0,0,0,0,0,0,0
779,10736,53,Graduation,Single,72258.0,1,2013-09-12,28,522,0,522,227,120,134,1525,2,6,9,5,20,2,0,0,0,0,0,0,0,0
780,3194,50,PhD,Single,71466.0,0,2014-04-05,86,412,12,546,78,182,0,1230,1,4,4,10,18,1,0,0,0,0,0,0,0,0
781,10839,48,Graduation,Together,36283.0,2,2014-04-14,42,6,5,5,8,0,5,29,2,1,0,3,4,4,0,0,0,0,0,0,0,0
782,49,54,Graduation,Single,20587.0,1,2014-05-11,39,2,3,6,4,1,9,25,1,1,1,2,4,7,0,0,0,0,0,0,0,0
783,4290,52,Graduation,Married,30467.0,1,2014-03-19,8,1,3,8,2,5,5,24,1,1,0,2,3,7,0,0,0,0,0,0,0,0
784,10219,52,Graduation,Together,31590.0,1,2013-06-18,40,6,2,15,6,6,3,38,1,1,0,3,4,8,0,0,0,0,0,0,0,0
785,4211,38,Basic,Married,20425.0,1,2012-10-29,5,4,12,5,3,16,17,57,2,2,0,3,5,7,0,0,0,0,0,0,0,0
786,1135,64,Master,Together,17144.0,2,2014-02-15,96,18,2,19,0,2,6,47,5,3,0,4,7,7,0,0,0,0,0,0,0,0
787,6299,56,PhD,Divorced,42564.0,1,2013-01-02,28,324,48,186,39,18,198,813,6,6,8,4,18,7,1,0,0,0,0,1,0,1
788,10846,46,Master,Married,43783.0,1,2014-05-29,22,327,9,125,25,4,139,629,6,7,1,8,16,7,1,0,0,0,0,1,0,0
789,347,48,Graduation,Divorced,40780.0,1,2012-09-08,30,229,27,71,13,3,34,377,4,7,1,5,13,9,0,0,0,0,0,0,0,0
790,6543,79,Master,Together,62847.0,0,2013-01-15,45,521,168,706,80,76,61,1612,1,3,6,4,13,2,0,0,0,0,0,0,0,0
791,10446,67,PhD,Married,82017.0,0,2012-11-07,58,184,23,446,30,23,23,729,1,5,4,7,16,2,0,1,1,1,0,3,0,1
792,3479,74,Graduation,Single,16813.0,0,2013-07-19,49,4,8,11,12,2,13,50,1,2,0,3,5,7,1,0,0,0,0,1,0,0
793,11075,46,Graduation,Married,51267.0,2,2013-10-29,37,183,2,64,7,2,12,270,4,3,3,5,11,4,0,0,0,0,0,0,0,0
794,4442,63,Graduation,Single,46524.0,1,2013-04-05,70,31,19,35,26,14,52,177,2,1,1,5,7,3,0,0,0,0,0,0,0,0
795,199,62,Master,Single,45183.0,0,2013-01-20,33,219,3,60,12,9,12,315,1,4,1,7,12,7,0,1,0,0,0,1,0,0
796,6722,70,PhD,Married,70421.0,1,2014-06-28,98,479,28,136,75,14,35,767,3,10,3,7,20,6,0,0,0,0,0,0,0,0
797,796,59,2n Cycle,Divorced,60161.0,1,2012-10-23,17,584,44,212,46,8,177,1071,3,11,4,8,23,8,0,0,0,0,0,0,0,0
798,3749,51,Graduation,Together,73926.0,0,2013-03-02,54,627,91,597,159,91,15,1580,1,6,5,12,23,3,0,0,0,0,0,0,0,0
799,8523,56,Graduation,Married,19329.0,1,2013-12-14,39,24,1,16,12,2,5,60,3,4,0,3,7,8,0,0,0,0,0,0,0,0
800,310,54,Master,Married,61872.0,1,2013-12-13,81,330,5,159,36,27,16,573,4,4,4,9,17,4,0,0,0,0,0,0,0,0
801,8629,68,Graduation,Widow,46984.0,2,2013-03-26,71,19,1,10,2,1,8,41,1,1,0,3,4,5,0,0,0,0,0,0,0,0
802,236,73,Graduation,Married,34838.0,2,2013-01-19,62,28,23,29,29,14,47,170,3,2,1,4,7,6,0,0,0,0,0,0,0,0
803,9930,80,PhD,Single,82716.0,0,2013-11-05,8,606,148,228,15,148,22,1167,1,6,8,13,27,2,0,0,0,0,0,0,0,0
804,3483,66,Graduation,Married,48192.0,0,2013-04-06,76,1039,43,204,153,58,29,1526,3,2,8,12,22,8,0,1,0,1,1,3,0,1
805,4599,48,Master,Married,49681.0,2,2013-11-04,66,411,0,26,0,0,21,458,6,7,1,7,15,7,0,0,0,0,0,0,0,0
806,7326,53,Master,Married,56850.0,1,2014-03-23,83,34,1,19,2,7,0,63,1,1,1,3,5,2,0,0,0,0,0,0,0,0
807,7352,67,Graduation,Married,55267.0,1,2013-10-21,28,161,28,136,32,3,45,405,4,3,4,6,13,3,0,0,0,0,0,0,0,0
808,2350,52,Graduation,Married,59666.0,2,2013-03-22,87,623,53,178,23,17,133,1027,7,3,2,8,13,8,0,1,0,0,0,1,0,0
809,9145,52,Graduation,Single,72504.0,1,2013-04-06,43,604,26,470,123,161,94,1478,2,5,9,6,20,2,0,0,0,0,0,0,0,0
810,2964,43,Graduation,Married,26872.0,0,2013-10-16,0,3,10,8,3,16,32,72,1,1,1,2,4,6,0,0,0,0,0,0,0,0
811,5585,52,Graduation,Single,21359.0,1,2013-04-20,1,12,2,17,6,1,10,48,2,2,0,3,5,8,0,0,0,0,0,0,0,1
812,9687,49,Graduation,Single,73170.0,0,2014-05-31,1,184,174,256,50,30,32,726,1,5,4,6,15,2,0,0,0,0,0,0,0,0
813,3732,69,Master,Married,52750.0,1,2013-02-04,72,393,0,239,90,69,69,860,6,5,7,9,21,4,0,0,0,0,0,0,0,0
814,6303,38,PhD,Together,91820.0,0,2013-11-23,72,410,73,747,76,161,30,1497,0,5,5,12,22,1,0,0,0,0,0,0,0,0
815,11176,54,PhD,Together,65968.0,1,2014-05-12,12,376,9,83,19,4,4,495,2,5,4,7,16,3,0,0,0,0,0,0,0,0
816,2986,48,Graduation,Married,30772.0,2,2014-03-12,89,7,2,4,2,1,4,20,1,1,0,2,3,6,0,0,0,0,0,0,0,0
817,7462,70,Graduation,Single,22507.0,0,2012-11-24,67,68,0,226,51,157,68,570,3,10,2,4,16,9,0,0,0,0,0,0,0,0
818,3900,52,Graduation,Married,65685.0,1,2014-03-29,54,642,14,49,0,7,57,769,1,9,2,9,20,5,0,0,0,0,0,0,0,0
819,7034,46,2n Cycle,Married,25804.0,1,2013-09-01,34,8,7,9,13,6,12,55,2,2,0,3,5,8,0,0,0,0,0,0,0,0
820,9493,44,PhD,Single,76412.0,0,2013-05-05,15,840,53,804,23,71,17,1808,1,5,4,8,17,3,0,0,1,1,0,2,0,1
821,1143,52,Graduation,Married,22063.0,1,2013-08-08,43,7,10,13,3,11,11,55,2,2,0,3,5,7,0,0,0,0,0,0,0,0
822,1,63,Graduation,Single,57091.0,0,2014-06-15,0,464,5,64,7,0,37,577,1,7,3,7,17,5,0,0,0,0,1,1,0,1
823,3855,61,Graduation,Married,22419.0,0,2013-04-18,74,30,3,47,19,21,42,162,1,3,2,2,7,8,0,0,0,0,0,0,0,0
824,5536,65,Graduation,Together,87771.0,1,2013-05-22,61,1492,38,287,50,57,33,1957,1,5,10,4,19,6,0,1,1,1,1,4,0,1
825,5989,65,2n Cycle,Divorced,78353.0,1,2013-04-16,51,752,122,476,39,153,34,1576,1,10,2,11,23,8,0,0,0,0,0,0,0,0
826,9499,70,Graduation,Married,93404.0,3,2013-05-07,97,1279,15,287,20,0,15,1616,3,3,4,7,14,5,0,1,1,0,0,2,0,0
827,6768,62,Graduation,Divorced,37859.0,3,2013-01-12,75,22,1,8,2,1,2,36,2,1,0,3,4,8,0,0,0,0,0,0,0,0
828,2150,66,PhD,Widow,80995.0,1,2013-05-11,83,860,28,409,73,56,56,1482,1,8,9,4,21,4,0,0,0,0,0,0,0,0
829,6646,40,Graduation,Together,16529.0,1,2014-03-01,23,3,0,5,13,0,1,22,1,1,0,3,4,6,0,0,0,0,0,0,0,0
830,4887,48,PhD,Divorced,55412.0,2,2013-11-22,65,10,5,28,11,1,8,63,1,2,0,3,5,5,0,0,0,0,0,0,0,0
831,8560,32,Graduation,Single,48789.0,0,2012-09-10,94,351,16,156,7,5,145,680,1,6,4,7,17,6,0,0,0,0,0,0,0,0
832,3321,57,PhD,Together,56575.0,2,2013-05-05,42,421,5,90,0,16,10,542,3,7,3,7,17,5,0,0,0,0,0,0,0,0
833,11003,44,2n Cycle,Together,25130.0,1,2013-10-02,10,2,5,7,0,18,18,50,2,2,0,3,5,7,0,0,0,0,0,0,0,0
834,10402,57,Graduation,Married,35441.0,2,2013-02-14,94,25,1,9,2,1,1,39,2,1,0,3,4,8,0,0,0,0,0,0,0,0
835,9904,68,Graduation,Married,71391.0,1,2013-03-29,50,336,123,274,46,123,141,1043,5,6,5,12,23,3,0,0,0,0,0,0,0,0
836,6141,52,Master,Single,49494.0,1,2013-04-25,46,191,9,97,0,6,82,385,2,6,1,5,12,7,0,0,0,0,0,0,0,0
837,5687,44,Graduation,Divorced,81702.0,0,2012-09-23,98,563,50,774,28,31,187,1633,1,7,7,12,26,3,0,0,0,0,0,0,0,0
838,10856,44,2n Cycle,Single,45889.0,1,2013-07-02,42,31,0,6,0,1,8,46,1,1,0,3,4,6,0,0,0,0,0,0,0,0
839,5121,47,Graduation,Single,56628.0,1,2014-03-21,30,479,5,82,7,17,171,761,2,7,6,5,18,5,1,0,0,0,0,1,0,0
840,4186,74,Graduation,Together,34026.0,2,2013-08-05,11,18,6,15,12,8,17,76,3,2,1,3,6,5,0,0,0,0,0,0,0,0
841,368,50,Graduation,Married,40049.0,1,2012-11-29,61,91,65,52,10,44,28,290,3,3,2,6,11,5,0,0,0,0,0,0,0,0
842,3312,36,Graduation,Single,34176.0,1,2014-05-12,12,5,7,24,19,14,20,89,4,3,0,4,7,6,0,0,0,0,0,0,0,0
843,11121,43,Graduation,Married,19419.0,1,2012-11-10,76,2,14,28,16,3,7,70,4,4,0,3,7,9,0,0,0,0,0,0,0,0
844,5332,64,2n Cycle,Married,82504.0,0,2013-07-27,2,362,50,431,134,35,54,1066,1,3,6,7,16,1,0,0,0,0,0,0,0,0
